Simulation Time,No of Clients,Total Requests,Hop Reduction,Cache Hit Ratio,Latency
2024-10-21 09:06:38,8,346,0.017341040462427744,1.7341040462427744,0.00014813193307734607
2024-10-21 09:06:38,8,353,0.0169971671388102,1.69971671388102,0.00015699237222437288
2024-10-21 09:06:38,8,359,0.016713091922005572,1.6713091922005572,0.00017698889805712334
2024-10-21 09:06:39,7,367,0.01634877384196185,1.6348773841961852,0.00013374738126402708
2024-10-21 09:06:39,6,376,0.015957446808510637,1.5957446808510638,0.00021895423960060936
2024-10-21 09:06:39,8,379,0.0158311345646438,1.58311345646438,9.585370525077894e-05
2024-10-21 09:06:39,8,385,0.01818181818181818,1.8181818181818181,0.00022897051083040228
2024-10-21 09:06:39,8,393,0.017811704834605598,1.7811704834605597,0.00012646451613918032
2024-10-21 09:06:39,8,403,0.019851116625310174,1.9851116625310175,4.3144569114965094e-05
2024-10-21 09:06:39,6,406,0.019704433497536946,1.9704433497536946,0.00016379033397598877
2024-10-21 09:06:39,5,410,0.01951219512195122,1.951219512195122,8.098065831367778e-05
2024-10-21 09:06:39,7,415,0.01927710843373494,1.9277108433734942,2.63553036603797e-05
2024-10-21 09:06:39,8,418,0.019138755980861243,1.9138755980861244,2.7349998615647157e-05
2024-10-21 09:06:39,8,427,0.02107728337236534,2.107728337236534,3.0147300530269237e-05
2024-10-21 09:06:39,5,435,0.020689655172413793,2.0689655172413794,0.00012268442557193326
2024-10-21 09:06:39,8,441,0.02040816326530612,2.0408163265306123,6.321753336363717e-05
2024-10-21 09:06:39,7,445,0.020224719101123594,2.0224719101123596,7.993469141632487e-05
2024-10-21 09:06:39,8,455,0.01978021978021978,1.9780219780219779,0.00017815101439456828
2024-10-21 09:06:39,7,462,0.01948051948051948,1.948051948051948,0.0001946483452581763
2024-10-21 09:06:39,7,469,0.021321961620469083,2.1321961620469083,6.922749579744305e-05
2024-10-21 09:06:39,8,479,0.020876826722338204,2.0876826722338206,0.00016869674567362834
2024-10-21 09:06:39,7,485,0.020618556701030927,2.0618556701030926,3.8332737796261285e-05
2024-10-21 09:06:39,6,488,0.022540983606557378,2.2540983606557377,0.000158146037357421
2024-10-21 09:06:39,8,493,0.02231237322515213,2.231237322515213,0.00010522507725162098
2024-10-21 09:06:39,7,501,0.021956087824351298,2.19560878243513,0.0001776932881185029
2024-10-21 09:06:39,8,508,0.021653543307086614,2.1653543307086616,2.758730437772123e-05
2024-10-21 09:06:39,8,513,0.023391812865497075,2.3391812865497075,0.00011491894320559186
2024-10-21 09:06:39,8,522,0.022988505747126436,2.2988505747126435,8.207424468391984e-05
2024-10-21 09:06:39,8,529,0.022684310018903593,2.2684310018903595,8.053842093471128e-05
2024-10-21 09:06:39,8,534,0.02247191011235955,2.247191011235955,0.00014864947410714777
2024-10-21 09:06:39,8,544,0.022058823529411766,2.2058823529411766,9.785407094571831e-05
2024-10-21 09:06:39,7,553,0.0216998191681736,2.1699819168173597,0.00011896971225429702
2024-10-21 09:06:39,8,558,0.021505376344086023,2.1505376344086025,0.00012462294537370216
2024-10-21 09:06:39,7,566,0.02120141342756184,2.1201413427561837,8.625654062307045e-05
2024-10-21 09:06:39,6,569,0.0210896309314587,2.10896309314587,0.00012464404330781584
2024-10-21 09:06:39,8,577,0.02079722703639515,2.079722703639515,5.420483350862775e-05
2024-10-21 09:06:39,7,584,0.02054794520547945,2.054794520547945,6.544605276535648e-05
2024-10-21 09:06:39,8,592,0.02027027027027027,2.027027027027027,6.333171638605589e-05
2024-10-21 09:06:39,7,600,0.02,2.0,0.00010689432992264027
2024-10-21 09:06:39,7,605,0.019834710743801654,1.9834710743801653,0.00015120835058486898
2024-10-21 09:06:39,7,615,0.01951219512195122,1.951219512195122,6.828969328945065e-05
2024-10-21 09:06:39,5,622,0.01929260450160772,1.929260450160772,2.557104079083152e-05
2024-10-21 09:06:39,6,630,0.020634920634920634,2.0634920634920633,7.600852714265981e-05
2024-10-21 09:06:39,7,635,0.02204724409448819,2.204724409448819,9.976400545309006e-05
2024-10-21 09:06:39,7,641,0.0218408736349454,2.1840873634945397,9.796840879196613e-05
2024-10-21 09:06:39,7,648,0.021604938271604937,2.1604938271604937,4.075124534003995e-05
2024-10-21 09:06:39,8,653,0.021439509954058193,2.1439509954058193,6.77632771458515e-05
2024-10-21 09:06:39,8,662,0.021148036253776436,2.1148036253776437,1.5922299718670507e-05
2024-10-21 09:06:39,7,671,0.020864381520119227,2.086438152011923,0.00010581052271295936
2024-10-21 09:06:39,6,677,0.022156573116691284,2.2156573116691285,0.00013368992683923813
2024-10-21 09:06:39,7,682,0.021994134897360705,2.1994134897360706,4.899390095181435e-05
2024-10-21 09:06:39,6,689,0.02177068214804064,2.1770682148040637,0.00012735345876332228
2024-10-21 09:06:39,7,698,0.022922636103151862,2.292263610315186,7.286650519524514e-05
2024-10-21 09:06:39,8,703,0.02418207681365576,2.418207681365576,0.0001132972024945748
2024-10-21 09:06:39,5,711,0.02390998593530239,2.390998593530239,1.5612564725573412e-05
2024-10-21 09:06:39,8,716,0.025139664804469275,2.5139664804469275,5.43123796135611e-05
2024-10-21 09:06:39,7,722,0.024930747922437674,2.4930747922437675,0.00011778047626644397
2024-10-21 09:06:39,8,731,0.024623803009575923,2.462380300957592,9.745656204532598e-05
2024-10-21 09:06:39,7,740,0.024324324324324326,2.4324324324324325,5.327503093263348e-05
2024-10-21 09:06:39,8,743,0.02557200538358008,2.557200538358008,5.78981247206224e-05
2024-10-21 09:06:39,8,748,0.02540106951871658,2.5401069518716577,0.0001301365227420911
2024-10-21 09:06:39,6,752,0.02526595744680851,2.5265957446808507,3.9469272429061444e-05
2024-10-21 09:06:39,7,760,0.025,2.5,8.11119127883766e-05
2024-10-21 09:06:39,7,764,0.02617801047120419,2.6178010471204187,1.564281321455688e-05
2024-10-21 09:06:39,7,770,0.02727272727272727,2.727272727272727,0.00011758632701573765
2024-10-21 09:06:39,8,778,0.02699228791773779,2.6992287917737787,0.0001257400743373956
2024-10-21 09:06:39,8,783,0.02681992337164751,2.681992337164751,0.00012088951290113298
2024-10-21 09:06:39,8,791,0.02781289506953224,2.781289506953224,7.740153851912507e-05
2024-10-21 09:06:39,7,795,0.027672955974842768,2.767295597484277,6.661366558423888e-05
2024-10-21 09:06:39,7,804,0.028606965174129355,2.8606965174129355,7.344321872232975e-05
2024-10-21 09:06:39,8,807,0.028500619578686492,2.8500619578686495,4.3122952327870186e-05
2024-10-21 09:06:39,7,815,0.02822085889570552,2.8220858895705523,7.484354861888975e-05
2024-10-21 09:06:39,8,819,0.028083028083028084,2.8083028083028085,7.705460728085022e-05
2024-10-21 09:06:39,8,824,0.027912621359223302,2.7912621359223304,0.00010181568767856568
2024-10-21 09:06:39,8,832,0.028846153846153848,2.8846153846153846,3.9647325034544434e-05
2024-10-21 09:06:39,7,835,0.029940119760479042,2.9940119760479043,7.818672671677343e-05
2024-10-21 09:06:39,8,844,0.02962085308056872,2.962085308056872,6.571357816723766e-05
